body,title,url 
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


No sólo el Cártel de Sinaloa mantiene una sanguinaria batalla por el tráfico de drogas contra el Cártel de Jalisco Nueva Generación (CJNG); en diferentes estados se está registrando un incremento en la ola de violencia debido a que el grupo criminal encabezado por Nemesio Oseguera Cervantes, ‘El Mencho’, busca expandir su dominio de terror en el país.
Calificada como la organización delictiva más sanguinaria y de mayor crecimiento, CJNG apuesta por mantener su status quo asesinando a sicarios rivales.
Se dice que el grupo de Mencho se está debilitando más por las pugnas internas entre sus células que por las rivalidades con otros cárteles del narcotráfico.
Los narcos que se dicen enemigos mortales del Mencho son: Ismael ‘El Mayo’ Zambada, Erick Valencia ‘El 85’, José Antonio Yepes Ortiz ‘El Marro’, Nicolás Sierra Santana ""El Gordo Viagra’, y mantenía una disputa con Santiago Mazari Hernández alias “El Carrete” o “El señor de los caballos”.
Oseguera Cervantes es el sicario más buscado por las autoridades de México y Estados Unidos; por su cabeza se ofrecen hasta 10 millones de dólares y es catalogado como el capo más rico del mundo.
VER: 'El Mencho' y sus maestros del crimen
",Los narcos que están en guerra con ‘El Mencho’,http://www.unionjalisco.mx/articulo/2019/08/26/seguridad/los-narcos-que-estan-en-guerra-con-el-mencho?platform=hootsuite
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


El 31 de agosto es el último día de condonación del 100 por ciento del programa de Reemplacamiento Estado de México 2019. 
La condonación del 100 por ciento tuvo una duración de julio y agosto. 
A partir del 1 de septiembre, el trámite del Programa Reemplacamiento 2019 tendrá un descuento del 75 por ciento, y  noviembre y diciembre será del 50 por ciento. 
La renovación de placas tiene un costo de 751 pesos para automóviles, mil 568 pesos en vehículos de carga y 559 motocicletas. 
Si tienes alguna duda comunícate al teléfono 01-800-715-43-50 y selecciona la opción 1 “Renovación”. 
VER: Reemplacamiento Edomex 2019: La última información
VER: Reemplacamiento Edomex 2019: Citas hasta cuándo
VER:Reemplacamiento Edomex 2019: Quiénes son los facilitadores
VER: Reemplacamiento Edomex 2019: Qué debo llevar para tramitar
VER: Reemplacamiento Edomex 2019: Qué pasa tras agendar cita
VER: Reemplacamiento Edomex 2019: Cómo cancelar el trámite | VIDEO
VER: Reemplacamiento Edomex 2019: Lo que no sabes
VER: Reemplacamiento Edomex 2019: Cómo entregan las placas VIDEO
VER: Reemplacamiento Edomex 2019: Checa Repuve
VER: Reemplacamiento Edomex 2019: Tiempo del módulo exprés
VER: Reemplacamiento Edomex 2019: Conoce el módulo exprés
VER: Reemplacamiento Edomex 2019: Cómo recuperar folio
VER: Reemplacamiento Edomex 2019: Conoce las nuevas noticias
VER: Reemplacamiento Edomex 2019: Qué dicen los diputados
VER: Reemplacamiento Edomex 2019: Conoce el nuevo módulo
VER: Reemplacamiento Edomex 2019: Cómo llegar a los puntos de entrega 
VER: Reemplacamiento Edomex 2019: El PDF de los Módulos de Recaudación
VER: Reemplacamiento Edomex 2019: Cuándo puedo recoger las placas
VER: Reemplacamiento Edomex 2019: Agosto, último mes gratis
VER: Reemplacamiento Edomex 2019: Aviso importante
VER: Reemplacamiento Edomex 2019: Cómo agendar una cita
VER: Reemplacamiento Edomex 2019: Puntos de entrega delegaciones fiscales
VER: Reemplacamiento Edomex 2019: Consulta vigencia de las placas
VER: Reemplacamiento Edomex 2019: La pregunta más frecuente
VER: Reemplacamiento Edomex 2019: Guía rápida
VER: Reemplacamiento Edomex 2019: Cuánto tarda el trámite
VER: Reemplacamiento Edomex 2019: Quién lo debe de hacer
VER: Reemplacamiento Edomex 2019: Vigencia de las nuevas placas
VER: Reemplacamiento Edomex 2019: 10 cosas que debes saber
VER: Reemplacamiento Edomex 2019: Información general
VER: Reemplacamiento Edomex 2019: Cuándo inicia
VER: Reemplacamiento Edomex 2019: Tutorial en video
VER: Reemplacamiento Edomex 2019: Tríptico informativo en PDF
VER: Reemplacamiento Edomex 2019: Explicado en tres pasos | VIDEO
VER: Reemplacamiento Edomex 2019: Paso a paso en PDF
VER: Reemplacamiento Edomex 2019: Así serán los descuentos
VER: Reemplacamiento Edomex 2019: Puntos de entrega
VER: Reemplacamiento Edomex 2019: Preguntas frecuentes
VER: Reemplacamiento Edomex 2019: Aquí lo puedes hacer
VER: Reemplacamiento Edomex 2019: Aquí los requisitos
VER: Reemplacamiento Edomex 2019 será gratuito julio y agosto
",Reemplacamiento Edomex 2019: Día que termina trámite gratis ,http://www.unionedomex.mx/articulo/2019/08/26/gobierno/reemplacamiento-edomex-2019-dia-que-termina-tramite-gratis
"

Su cuerpo fue encontrado en estado de descomposición el pasado 12 de julio. Llevaba tres semanas desaparecida. Relaté su historia en la columna publicada en este espacio el día 16 de ese mes.

Guadalupe Hernández Pérez salió de la fábrica donde trabajaba hacia las tres de la tarde. “Préndanme el bóiler, me voy a bañar y me voy a salir rápido porque tengo un compromiso”, le dijo por teléfono a un familiar.

Fueron las últimas palabras que le escucharon.

No llegó a su domicilio. La vieron en línea hasta las 18:49. A partir de ese momento, su teléfono mandó al buzón. La última actividad registrada fue un mensaje dirigido a una amiga: le dijo que no se preocupaba, que se encontraba bien y que iba a comunicarse “en un ratito” con su madre.

Guadalupe, de 29 años, era madre de dos niños. Se había separado de su ex pareja, Juan Carlos Maguey, por violencia intrafamiliar. Aunque alguna vez lo denunció ante las autoridades, optó por otorgarle el perdón al saber que el agresor podría terminar en la cárcel.

Aquella noche, los familiares de Guadalupe fueron a la fábrica para preguntar por ella. Les dijeron que la habían visto subir al auto de Maguey. Al ser interrogado, Maguey refirió que había ido por la joven para hablar sobre los niños, y que la dejó en la tienda de abarrotes de la unidad habitacional donde ella vivía (la versión cambió después: dijo que Guadalupe se había bajado en la calle, “porque tenía prisa”).

La familia revisó las cámaras de la fábrica. En efecto, vieron a la muchacha abordar el auto de su expareja: un Pointer, placas NCJ1145. Revisaron también las cámaras de la unidad: en ninguna de la imágenes aparecía la imagen de ella.

La encontraron tres semanas después en el municipio de Zumpango. Maguey insistía en que la había dejado en la calle, y en un momento aseguró que había recibido una llamada de Puebla en la que le pidieron dinero por la liberación de la joven. El ministerio público lo dejó ir.

Pero era inevitable que lo investigaran. Para la Policía de Investigación, Maguey era el sospechoso favorito. Sudaba, estaba nervioso, cambiaba las versiones, jamás entregó el número del que supuestamente le habían llamado de Puebla para cobrar el rescate de su ex pareja.

El trabajo de los agentes encargados del caso fue lento, minucioso, pesado. Cámaras de vigilancia y antenas en las que “rebotó” la actividad telefónica de Maguey revelaron, sin embargo, que aquella tarde el sospechoso había cubierto una ruta que abarcó Chimalhuacán, Ecatepec, Ojo de Agua y Tecámac. El Pointer se detuvo al fin en algún punto de San Bartolo Cuautlalpan, en el municipio de Zumpango.

Después de las siete de la noche, el auto había hecho el viaje de regreso. La actividad telefónica indicó que también el teléfono de Maguey venía de vuelta.

Al analizar la actividad telefónica de Guadalupe, los agentes encontraron que su celular había seguido al misma ruta. De hecho, una antena había registrado los números de ambos en el mismo sitio (Arboleda de los Sauces), a la misma hora (18:54:18 el de ella; 18:50:09 el de él). El teléfono de Maguey hizo el viaje de vuelta, pero el de Guadalupe no. Ya estaba apagado.

Juan Carlos Maguey tenía en Zumpango dos domicilios referenciados. De hecho, fue detenido al salir de uno de ellos: el de su nueva pareja. Según la investigación de la procuraduría capitalina, condujo a Guadalupe a una zona que conocía a la perfección, y halló el lugar preciso para abandonar el cuerpo: tomó tres semanas encontrarlo.

Maguey se encuentra ahora en el Reclusorio Sur. Con los taxistas violadores de la Condesa, la procuraduría lo considera su primer trofeo tras las manifestaciones realizadas por mujeres de la ciudad en días pasados. En esa dependencia afirman que la jefa de gobierno ordenó que la prioridad de la Policía de Investigación fueran los delitos contra la mujer: dicen que en los próximos días veremos una cacería de feminicidas, porque esa es la bandera que la presión social ha obligado a enarbolar al gobierno capitalino.

Ojalá.
",Cacería de feminicidas,https://www.eluniversal.com.mx/opinion/hector-de-mauleon/caceria-de-feminicidas
"
[email protected]

A un mes de que el diputado local de Oaxaca por Morena, Alejandro López Bravo, y su suplente, Edilberto Rivera Lara, sufrieran un choque automovilístico, que dejó a una persona sin vida y a un menor con múltiples fracturas y sin un ojo, los legisladores no han respondido ante los familiares afectados; además se pretende exculpar al conductor.

El 25 de julio, Emilio García Monge, de 45 años, viajaba con su hijo sobre la carretera Cuacnopalan-Oaxaca. En el kilómetro 160, en Nochixtlán, un vehículo invadió su carril y se estampó con su auto, un Jetta.

El vehículo que perdió el control era una camioneta RAM, modelo 2019, color blanco, con placas de Oaxaca, en la que el diputado López Bravo viajaba como copiloto. De acuerdo con el informe de Investigación y Remisión de Actuaciones expedido por el Ministerio Público, el conductor era Rivera Lara, su suplente.

“Fueron rescatadas por paramédicos de Capufe, las personas de nombres Edilberto Rivera Lara, de 34 años, conductor de la unidad, y su copiloto Alejandro López Bravo, de 29 años”, dice el documento que firmó el agente estatal de Investigaciones Juan Luis Vásquez, en poder de EL UNIVERSAL.

Según las conclusiones del peritaje número 25378, a cargo del Instituto de Servicios Periciales de la Mixteca, el choque que causó la muerte de Emilio fue responsabilidad del conductor de la RAM, Edilberto Rivera Lara.

“El presente hecho de tránsito terrestre [invasión de carril] se generó por la negligencia e impericia del conductor del vehículo marca RAM”, indican los documentos.

Por el incidente, la parte delantera del Jetta 2018 quedó destruida. Segundos después del impacto, Emilio falleció. El copiloto, su hijo de 14 años, sobrevivió, pero una parte de su cuerpo quedó destrozada. El choque le ocasionó hemiplejia y múltiples fracturas en el lado izquierdo de su cuerpo: fémur, cadera, mandíbula, tibia y peroné; así como traumatismo craneoencefálico grave y la pérdida del ojo izquierdo.

Sin reparación del daño. En un comunicado, el diputado López Bravo aceptó que estuvo involucrado en ese accidente e informó que estará “colaborando con alto sentido de responsabilidad moral y humana con la fiscalía, para que los deudos obtengan la reparación del daño y se atienda clínicamente al menor lesionado”.

Sin embargo, de parte del diputado no se ha cubierto la atención médica ni los gastos funerarios.

El 29 de julio, familiares de Emilio realizaron una denuncia contra los diputados ante el Ministerio Público de Nochixtlán; sin embargo, quien compareció fue Ovidio López Jiménez, propietario de la camioneta RAM, quien señaló a José López Jacinto como el conductor, sujeto ajeno al percance, según los documentos en poder de este diario.

EL UNIVERSAL solicitó una entrevista con los legisladores involucrados, pero fue rechazada.

 
",Diputados de Morena buscan evadir responsabilidad tras choque,http://www.eluniversal.com.mx/estados/diputados-buscan-evadir-responsabilidad
" 0 % PULSO SOCIAL0 Tim Burton es uno de los directores más respetados en la industria del cine. Aunque algunas de sus más recientes películas han sido criticadas, él y su fantasía excéntrica se niegan a desaparecer.
Hoy, que cumple 61 años de edad Timothy Walter Burton, podemos decir que siempre ha sido fiel a sus relaciones artísticas con colaboradores habituales, que van desde Johnny Depp o Danny DeVito, además de la profunda huella que deja con sus personajes, sobre todo los femeninos, como Christina Ricci o Eva Green.
En cada una de sus películas, la iluminación, la fotografía y la música se han convertido en una especie de marca registrada. Sin embargo, hay proyectos que Burton encabezó y lamentablemente se quedaron en eso, en proyectos, pues estas cintas nunca llegaron a las salas de cine.
",,https://de10.com.mx/top-10/las-3-peliculas-de-tim-burton-que-jamas-llegaron-los-cines
"Es común que después de un día de diversión en la piscina, e incluso después de un buen baño, terminemos con una sensación extraña en nuestros oídos, como si tuviéramos agua almacenada dentro de ellos.
Una mujer de Kansas City pensó que estaba experimentando esta sensación llamada ‘anegamiento’ cuando en realidad tenía almacenada una araña marrón venenosa.
Según medios locales, Susie Torres creyó tener agua en el oído que no se iba, así que consultó un médico. Durante las revisiones, los especialistas se dieron cuenta que era un insecto. 
Poco después, cuando la sacaron del oído, se le notificó que era una araña reclusa marrón, que afortunadamente no la mordió.
“Nunca pensé que se arrastrarían en tu oído o en cualquier parte de tu cuerpo”, dijo Torres sin saber cómo se introdujo la araña en su interior.
Visita 






Video. Oso entra a casa de California para hurgar en refrigerador


El animal tomó un recipiente con sobras de comida y al terminar, abrió dos envases de helado 



De acuerdo con los Centros para el Control y Prevención de Enfermedades (CDC por sus siglas en inglés) de Estados Unidos, las arañas reclusas marrones o pardas son una de las dos especies más venenosas del país, junto con las viudas negras.
“Las arañas generalmente no son agresivas y la mayoría de las picaduras se producen porque la araña queda atrapada o se contacta involuntariamente”, indican los expertos.
¿Qué hacer si nos pica una araña?
Los CDC dicen que estos son los síntomas de una picadura:

Picazón o erupción en la piel.
Dolor que se esparce desde el sitio de la picadura.
Dolor muscular o calambres.
Picadura rojiza, púrpura o como ampolla.
Aumento de la sudoración.
Dolor de cabeza y fiebre.
Náuseas y vómito.
Ansiedad y presión alta sanguínea.

En casos extremos, las picaduras de arañas venenosas pueden llevar a la muerte, si no se recibe atención médica a tiempo.
No te pierdas 






Familia compra ensalada empaquetada y encuentra rana viva en su interior 


Una familia de Wisconsin se llevó una desagradable sorpresa al preparar la cena




Si experimentas estos síntomas combinados, mantén la calma, lava el área de la picadura con abundante agua y jabón. Posteriormente aplica un paño húmedo con agua fría o con hielo sobre la picadura para evitar la hinchazón.
Busca ayuda médica de inmediato e identifica el tipo de araña que te picó, esto ayudará a que los expertos ofrezcan el mejor tratamiento.
Prevé estas situaciones identificando el tipo de arañas que hay en tu zona y disminuye tu exposición a ellas.
Inspecciona tus espacios dentro de casa, en el área de trabajo, en lugares de diversión y descanso, sacude tu ropa, zapatos, toallas y otras prendas.
Reduce escombros o materiales apilados, recorta pastos altos en áreas al aire libre. Si necesitas almacenar cosas, asegúrate de que estén en recipientes bien cerrados y limpios.
Asegúrate de tener y reforzar tus vacunas contra el tétanos, está comprobado que las picaduras de araña suelen infectarse más rápido con esporas de tétanos.
 
• ¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!
",,https://www.viveusa.mx/noticias/mujer-de-kansas-confunde-arana-reclus-con-sensacion-de-agua-en-el-oido
"



    googletag.cmd.push(function() {
      googletag.display(""dfp-ad-top3_content"");
    });
  


La vida de Jimena ‘La Choco’ Pérez sufrió un cambio radical en las últimas semanas, al dejar Ventaneando para ir a vivir a España para que su hijo le sea tratado su Trastorno Específico del Lenguaje (TEL).
Lo más importante para la conductora y su familia será adaptarse lo más pronto posible a sus nuevas rutinas y desde su arribo al país de Europa buscó terminar con pendientes.
En redes sociales presumió que visitó a sus familiares en Madrid y se dio el tiempo para visitar la Casa-Museo de Salvador Dalí, en Barcelona.
La Choco anunció que no va a trabajar en España, pero si algo se presenta y está en posibilidades, lo hará.
Aunque la segunda temporada de La Voz Azteca se grabará en cinco meses, si el tiempo no le permite venir a México dejaría la titularidad de la emisión.
VER: ¿Por qué le dicen ‘La Choco’ a Jimena Pérez?
",Así es la vida de ‘La Choco’ en España,http://www.unionjalisco.mx/articulo/2019/08/26/espectaculos/asi-es-la-vida-de-la-choco-en-espana?platform=hootsuite
"Los homicidas acecharon a un taxista por calles de la Gustavo A. Madero. Después de dispararle en al menos 20 ocasiones, Alfredo perdió el control y estrelló su vehículo contra un autobús.
El ataque ocurrió la noche del sábado a las 9:45. A esa hora, los vecinos de la colonia Jorge Negrete escucharon las detonaciones.
Y es que al menos cuatro hombres a bordo de un automóvil seguían al taxista, el cual incluso llevaba un pasajero.
Así, uno detrás del otro, circulaban a exceso de velocidad por la calle Cuautepec, pero al llegar al cruce con el bulevar Temoluco, las balas alcanzaron al ruletero.
A unos metros de un módulo de la policía, la víctima herida perdió el control del volante e impactó contra la parte trasera de un camión.
Al ver lo ocurrido, los agresores huyeron, mientras los testigos, quienes identificaron al hombre como vecino del lugar, trataron de asistirlo al tiempo que alertaban a sus familiares.
HOMBRE DE FAMILIA
Una mujer que se identificó como Jesabel Arias López, reconoció al hombre como su esposo, el cual se llamaba Alfredo Noriega Gutiérrez, de 41 años, con quien tenía tres hijos; según la mujer, su marido no tenía vicios, ni problemas con nadie.
Los agentes que atendieron el caso hallaron tres casquillos de un arma larga en el lugar, alrededor del vehículo Toyota Prius, color rosa con blanco, así como 10 impactos de bala en la misma unidad.
",,https://www.elgrafico.mx/la-roja/acribillan-taxista-con-20-tiros-en-la-gustavo-madero-llevaba-pasajero-bordo
"
[email protected]

Trabajadores de bajos salarios han aumentado los retiros por desempleo de sus ahorros en las Afore.

Cifras de la Comisión Nacional del Sistema de Ahorro para el Retiro (Consar) muestran que se retiraron por este concepto mil 204 millones de pesos en julio, la cifra más alta en la vida de las Afore.

En el acumulado de enero a julio se contabilizaron retiros por 6 mil 658 millones de pesos, 28% arriba que en el mismo periodo de 2018.

Las cifras de Consar muestran que la Afore que concentran a trabajadores de salarios bajos, como Coppel y Azteca, tienen el mayor monto en retiros. Así, la estrategia de estas firmas se basa en atraer al segmento de la población de menor ingreso a través de las sucursales de las tiendas Coppel y Elektra.

Ambas administradoras han reconocido que concentran a la población de menores ingresos, sin que esto afecte el servicio que ofrecen a sus clientes.

En el caso de retiros parciales por desempleo realizados por clientes de Afore Coppel, totalizaron en 241.7 millones de pesos hasta julio, 70% más comparado con el mismo mes de 2018.

El segundo sitio fue Afore CitiBanamex, con 189.3 millones de pesos, 37.5% por arriba de lo registrado en el mismo mes del año previo.

En tercer sitio se ubicó Afore Azteca, con 189 millones de pesos en retiros por desempleo, 162% por arriba de las operaciones registradas por retiro parcial por desempleo en el mismo mes en 2018.

En cuarto lugar se colocó XXI Banorte, con retiros parciales por 186 millones de pesos, seguida de Sura, con 113.8 millones.

“Todas las administradoras están aumentando sus retiros parciales, pero Afore Azteca lo está haciendo en mayor proporción que el resto del Sistema de Ahorro para el Retiro, incluso por encima de Coppel, que sigue siendo la que más retiros paga por este concepto”, informó la Consar a EL UNIVERSAL.

El organismo detalló que además de las condiciones de la economía, el  incremento de retiros por desempleo obedece al aumento de cuentas administradas, el incremento de saldos en cuentas, así como a la estrategia comercial de las Afore.

“Muchas Afore por estrategia comercial le dicen a las personas, si te registras conmigo o te cambias te tramito tu unificación de cuentas, tú retiro por desempleo, entre otros. Pero Azteca es la que más crece en cuentas y en retiros pagados. Coppel crece en cuenta y pagos, pero no a la misma proporción”, explicó.

Riesgo para pensión. Si bien los retiros parciales por desempleo son un derecho de los trabajadores, tienen un efecto negativo sobre el monto que recibirá al momento de su retiro, así como en sus semanas de cotización, con lo que tendrá que recuperar estos conceptos a fin de no afectar el ingreso que recibirá al momento de pensionarse.

Por ley, los trabajadores con cuenta de Afore tienen derecho a un retiro por desempleo cada cinco años, el cual va de 30 a 90 días de su último salario, dependiendo la antigüedad de semanas cotizadas ante el Instituto Mexicano del Seguro Social.

Con esto, los trabajadores que hayan realizado algún retiro parcial por desempleo tienen la posibilidad de reingresar a su Afore la cantidad solicitada una vez que haya mejorado su condición laboral. De lo contrario, tendrán que trabajar más tiempo para cumplir con el requisito por ley de mil 250 semanas cotizadas para la jubilación.

“Cada vez que un trabajador acude a su Afore porque está en desempleo está quitando semanas de su cotización y saldo para el día que se retire. Sin embargo, también creo que es una ventaja tener una Afore, es cuando ves su valor ante una situación crítica y ahí está parte del saldo para que te pueda apoyar. Estos fondos sirven para el retiro pero también en una emergencia como esta”, dijo el presidente de la Asociación Mexicana de Afores (Amafore), Bernardo González.

De acuerdo con cifras del Inegi, el mayor porcentaje de personas desempleadas y que encuentran nuevamente un trabajo llegan a tardar entre uno y hasta tres meses.

 
",Pegan trabajadores a sus Afore con retiros por desempleo,http://www.eluniversal.com.mx/cartera/pegan-trabajadores-sus-afore-con-retiros-por-desempleo
"
Las paletas heladas son un clásico en nuestro país, pero en muchas ocasiones su contenido de azúcar las vuelve un postre prohibido para aquellos que deben bajar su consumo de alimentos dulces.
En respuesta a esta situación, una nevería mexicana decidió elaborar paletas sin azúcar, lo que las hace aptas para diabéticos, aunque pueden ser consumidas por cualquier persona que prefiera un postre helado sin azúcar añadida.
La nevería Frody, que cuenta con diversas sucursales en la Ciudad de México, ofrece paletas endulzadas con stevia, en los sabores de fresa con base de leche, y mango y limón, con base de agua, explica Iliana González, Directora de Recursos Humanos de la nevería.
Además de las paletas para diabéticos, la empresa cuenta con un menú de sabores en nieves tradicionales como chamoy, maracuyá y vino tinto, y helados de algodón de azúcar, chocolate, flan, mazapán y pay de limón; así como paletas de limón con gomitas, bañadas en chamoy y de leche bañadas en chocolate, entre otros.

Todos los sabores y las línea de paletas para diabéticos se pueden encontrar en cualquiera de sus más de 30 sucursales en la Ciudad de México y el estado de Morelos, afirma Liliana González.
Recientemente, también lanzaron un helado sabor tocino, el cual puede ser consumido por perritos y también por sus dueños, igual que sus otras líneas la podrás encontrar en todas sus sucursales; asimismo han optado por utilizar vasos biodegradables en lugar de los vasos de unicel.
 



Artículo


Crean helado sabor tocino para perritos

Menú


Tiene topping de hojuelas de tocino y viene en una canastita de galleta 







",Paletas de hielo que sí pueden comer las personas con diabetes,http://www.eluniversal.com.mx/menu/paletas-de-hielo-que-si-pueden-comer-las-personas-con-diabetes
"
[email protected]

El Consejo Ciudadano para la Seguridad y Justicia de la Ciudad de México informó que seis delitos de alto impacto, entre ellos la extorsión y el robo a cuentahabiente, crecieron de diciembre a julio pasados, cifras proporcionadas por el organismo revelan que el primero subió 48% y el segundo aumentó 32%, respecto al mismo periodo de 2018.

En el reporte que se presentó destaca que otro de los delitos que subieron en la Zona de Metropolitana del Valle de México fue la violación, con 6%, así como los robos a bordo de Metrobús, 19%; a cuentahabiente, 32%; a conductor de vehículo, 6%, y a pasajero de taxi, 10%.

En contraste, en el tema de homicidio doloso los casos bajaron 17% en el mismo periodo; además del robo a vehículo con violencia, 22%, y robo a pasajero del STC Metro, 35%.

También disminuyeron el robó a transeúnte en vía pública, 48%; el robo a casa-habitación sin violencia, 17 %, y lesiones con arma de fuego, 43%.

Salvador Guerrero, presidente del Consejo Ciudadano para la Seguridad y Justicia de la Ciudad de México, explicó que a pesar del repunte en los delitos mencionados existe una tendencia a la baja en la incidencia delictiva, lo que, dijo, es muestra de que las acciones de seguridad y la entrada de la Guardia Nacional en diversas alcaldías están dando sus primeros resultados.

Precisó que “13 de 21 delitos registran evolución positiva, así que se podría decir que, en términos del registro de la experiencia y de los datos, hay una mejoría relevante en la Ciudad de México. Se percibe el impacto positivo de una estrategia que tiene integralidad y acompañamiento complementario; sin embargo, hay oportunidad para trabajar en los delitos que tienen variaciones negativas”.

Guerrero Chiprés comentó que en materia de homicidio la Ciudad de México presenta una disminución de 17%, respecto a diciembre de 2018, y las lesiones dolosas por arma de fuego bajaron 43%, mientras que el robo a vehículo con violencia disminuyó 22%; en el caso del robo sin violencia la baja fue de 21%.

El robo a casa-habitación con violencia se mantuvo en menos 12%, mientras que el que se comete sin violencia fue de menos 17%.

Otro de los delitos que presentó cifra a la baja fue el robo a negocio con menos 11%, el robo a transporte público colectivo bajó 15% y el robo en el Metro, 35%; en este caso, Guerrero Chiprés destacó que el programa de videovigilancia implementado en los autobuses de transporte público ayudó para que el robo a pasajero a bordo de pesero colectivo tuviera una disminución de 26%.

Además, el robo a transeúnte, uno de los delitos que más afectan a la población capitalina, bajó 48%, mientras que el robo a transportista, 11%, y el de repartidor, 18%.

El Consejo Ciudadano recordó que los datos analizados provienen de cuatro fuentes: el Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública, la Procuraduría General de Justicia de la Ciudad de México, Línea de Seguridad del Consejo Ciudadano y la Agencia Digital de Innovación Pública.

“La información que presentamos en el [informe mensual Denuncia, Inteligencia, Seguridad e Información] DI SÍ se obtiene con una metodología rigurosa, está actualizada y tiene datos de calidad que sirven para la toma real de decisiones, tanto de la ciudadanía como de la autoridad”, aseguró.
","Robo y extorsión, entre los 6 delitos que aumentan en CDMX: Consejo Ciudadano",https://www.eluniversal.com.mx/metropoli/cdmx/robo-y-extorsion-entre-los-6-delitos-que-aumentan-en-cdmx-consejo-ciudadano
"Un novedoso brazalete ahora puede ayudar al organismo a regular la temperatura corporal según lo que la persona requiera. Este dispositivo fue presentado en el Consumer Electronic Show 2019 (CES) que se llevó a cabo este enero en Las Vegas.
El brazalete lleva por nombre Embr Wave, y de acuerdo con el productor Embr Labs, funciona gracias a ondas que estimulan de manera precisa los sensores de temperatura de una persona, aprovechando los sistemas naturales del cuerpo para hacer que el usuario sienta más frío o caliente hasta por cinco grados en sólo unos minutos.
La tecnología se basa en una perspectiva fisiológica innovadora: calentar o enfriar partes específicas del cuerpo humano puede hacer que alguien se sienta más cómodo sin cambiar su temperatura corporal, esto se apoya en la estimulación de un termo receptor que activa las regiones del cerebro que controlan la termorregulación y el placer.
Embr Labs logró este desarrollo después de años de creación de prototipos cada vez más avanzados y de análisis de clientes. Cuando llegó el momento para el diseño de la producción, la compañía quería utilizar un conducto esmerilado con luces LED como la interfaz primaria del usuario.
“Buscamos a Covestro para que nos ayudará a seleccionar el material correcto a fin de optimizar el diseño y el desempeño óptico”, explica Sam Shames, cofundador de Embr Labs.
De acuerdo con Iván Escalante, director de PCS en Covestro México, esta innovación sigue la previsión de la compañía acerca del uso de luz como información. “En lugar de utilizar texto o símbolos, el color y la luz son medios sencillos y minimalistas, pero efectivos, para transmitir información al usuario,” explicó.
 

",,https://www.elbotiquin.mx/bienestar/crean-brazalete-que-regula-la-temperatura-corporal
"Si bien la llegada del viagra, hace 20 años, significó un parteaguas en la vida de aquellas personas que sufrían de disfunción eréctil, su consumo puede desencadenar reacciones secundarias en algunas personas. Estos ocurren en uno de cada 100 usuarios.
La también llamada pastilla azul, cuyo componente activo es el Sildenafil, aumenta el flujo de sangre hacia el pene para que se pueda lograr y mantener una erección. Su consumo debe realizarse una hora antes de tener relaciones sexuales, pues comienza a hacer efecto en los próximos 30 o 60 minutos.
El viagra, como cualquier otro medicamento, tiene contraindicaciones médicas y efectos secundarios que restringen su uso a hombres con enfermedad cardiovascular. Te hablamos de las reacciones secundarias, de acuerdo con el laboratorio Pfizer, el creador del fármaco.
1. Dolor de cabeza
Este malestar se produce a los pocos minutos de haber ingerido la pastilla; sin embargo, su gravedad o persistencia deben ser consultas con un médico.

2. Visión anormal
Esta reacción incluye cambios en el color de la visión, por ejemplo que todo se torne azul o se tenga dificultad para diferenciar entre el azul y el verde, y visión borrosa. Además de sensibilidad a la luz.

3. Pérdida o disminución de la audición
Pese a que esta reacción secundaria es considerada grave, muy pocas veces se presenta. Consiste en la pérdida repentina o en una disminución de la audición comúnmente de un sólo oído. También pueden presentarse zumbidos y mareos.

4. Priapismo
Este padecimiento consiste en una erección prolongada del pene de hasta más de cuatro horas. Si no se recibe atención médica inmediata pueden desarrollarse daños permanentes al órgano.

5. Accidente cerebrovascular
Este padecimiento es ocasionado por la obstrucción del flujo sanguíneo al cerebro. Sin embargo, al igual que los ataques cardíacos y los latidos irregulares, el accidente cerebrovascular se ha presentado en personas con antecedentes de enfermedades cardiovasculares.

6. Dolor de espalda
Este malestar puede presentarse al poco tiempo de consumir la pastilla azul, pues es una de las reacciones secundarias más comunes de este medicamento. En ocasiones, también hay presencia de dolor muscular, que si no desaparece o se agrave requiere de atención médica.
",,https://www.elbotiquin.mx/sexualidad/6-efectos-secundarios-del-viagra
